Id,Y
16587,0.999017
16588,0.999491
16589,0.99985015
16590,0.9998442
16591,0.9969702
16592,0.979864
16593,0.999944
16594,0.9976496
16595,0.98694557
16596,0.9997032
16597,0.99967
16598,0.99073154
16599,0.98721284
16600,0.99488574
16601,0.9975435
16602,0.9999205
16603,0.9998547
16604,0.9983407
16605,0.99993336
16606,0.9989184
16607,0.59409153
16608,0.99995136
16609,0.98821986
16610,0.9963677
16611,0.99941206
16612,0.9976248
16613,0.9994973
16614,0.99933475
16615,0.99674404
16616,0.9656631
16617,0.99967587
16618,0.99749374
16619,0.99653625
16620,0.9998123
16621,0.99763465
16622,0.9845525
16623,0.9989096
16624,0.9991935
16625,0.9995547
16626,0.99702066
16627,0.99161994
16628,0.98799896
16629,0.99966383
16630,0.99981326
16631,0.9996735
16632,0.99725276
16633,0.9978809
16634,0.9692788
16635,0.9991605
16636,0.98742175
16637,0.9998293
16638,0.9991079
16639,0.9949833
16640,0.99289083
16641,0.99900717
16642,0.997285
16643,0.9965501
16644,0.99170685
16645,0.9933861
16646,0.9887001
16647,0.99884075
16648,0.99763525
16649,0.999373
16650,0.9983108
16651,0.9985676
16652,0.98920166
16653,0.0759153
16654,0.9998779
16655,0.997619
16656,0.99979705
16657,0.99942446
16658,0.99940443
16659,0.99899584
16660,0.9985655
16661,0.997804
16662,0.99426657
16663,0.99938285
16664,0.9965406
16665,0.99986494
16666,0.9995364
16667,0.9986766
16668,0.99989307
16669,0.9998306
16670,0.99992704
16671,0.9918407
16672,0.9964737
16673,0.9998896
16674,0.9998934
16675,0.99678767
16676,0.9996381
16677,0.9996124
16678,0.9996076
16679,0.99959964
16680,0.9975681
16681,0.9921922
16682,0.9991918
16683,0.99360174
16684,0.9922382
16685,0.99895275
16686,0.99401987
16687,0.9986181
16688,0.9985857
16689,0.9999366
16690,0.99975246
16691,0.9977512
16692,0.9975
16693,0.9987556
16694,0.99379057
16695,0.9999355
16696,0.9983858
16697,0.9899777
16698,0.99982065
16699,0.99465996
16700,0.99990404
16701,0.9891383
16702,0.99961436
16703,0.9973531
16704,0.99973804
16705,0.017815659
16706,0.9998697
16707,0.90912646
16708,0.99736565
16709,0.9998517
16710,0.99621755
16711,0.9959912
16712,0.999846
16713,0.9937843
16714,0.9990128
16715,0.99984014
16716,0.99885285
16717,0.9819587
16718,0.99863845
16719,0.8421995
16720,0.99987745
16721,0.9984755
16722,0.9997522
16723,0.99997663
16724,0.9688649
16725,0.9998604
16726,0.9923171
16727,0.99937505
16728,0.99958056
16729,0.9912429
16730,0.9953425
16731,0.9907059
16732,0.99950266
16733,0.99824655
16734,0.9982066
16735,0.9966922
16736,0.9787676
16737,0.99986315
16738,0.9965802
16739,0.9978409
16740,0.9979905
16741,0.9952732
16742,0.99877733
16743,0.9974718
16744,0.9999763
16745,0.99874014
16746,0.9992386
16747,0.9992093
16748,0.9997367
16749,0.9994753
16750,0.99952507
16751,0.587353
16752,0.99987566
16753,0.99909484
16754,0.99950457
16755,0.99958736
16756,0.9761633
16757,0.9997552
16758,0.99649376
16759,0.9988042
16760,0.993765
16761,0.9995339
16762,0.99769884
16763,0.99386436
16764,0.999292
16765,0.99979705
16766,0.9529808
16767,0.93030393
16768,0.98590904
16769,0.9793681
16770,0.99610436
16771,0.99825674
16772,0.9880504
16773,0.9883503
16774,0.9977683
16775,0.9999083
16776,0.98830146
16777,0.9890126
16778,0.9972677
16779,0.9885118
16780,0.9996573
16781,0.99989855
16782,0.9968412
16783,0.99962986
16784,0.99901426
16785,0.9881444
16786,0.9979
16787,0.99961025
16788,0.99708265
16789,0.9855446
16790,0.9261647
16791,0.99623495
16792,0.9932017
16793,0.9998684
16794,0.9957516
16795,0.9998703
16796,0.9998869
16797,0.9752397
16798,0.99731296
16799,0.99728966
16800,0.97824883
16801,0.9897674
16802,0.99774843
16803,0.9983364
16804,0.997311
16805,0.99162346
16806,0.998544
16807,0.9996879
16808,0.99919647
16809,0.9972133
16810,0.9998611
16811,0.999057
16812,0.9984681
16813,0.99658054
16814,0.9999087
16815,0.93586236
16816,0.9998679
16817,0.9985967
16818,0.99984205
16819,0.99979633
16820,0.99864787
16821,0.999617
16822,0.9997956
16823,0.99881196
16824,0.99390775
16825,0.972212
16826,0.99928963
16827,0.7894814
16828,0.9483516
16829,0.9750269
16830,0.99588877
16831,0.9987909
16832,0.9890618
16833,0.9984919
16834,0.9943591
16835,0.9973232
16836,0.9866523
16837,0.9999169
16838,0.99379987
16839,0.99900144
16840,0.99339676
16841,0.990453
16842,0.99991393
16843,0.9567572
16844,0.99588287
16845,0.9996997
16846,0.99993706
16847,0.989791
16848,0.9994943
16849,0.9957557
16850,0.99272424
16851,0.99382246
16852,0.99984527
16853,0.99224854
16854,0.99807405
16855,0.9989986
16856,0.99825996
16857,0.9999157
16858,0.99922705
16859,0.99442285
16860,0.99065596
16861,0.9965982
16862,0.9997937
16863,0.9949675
16864,0.998697
16865,0.06274358
16866,0.99876666
16867,0.9631826
16868,0.747794
16869,0.9992505
16870,0.9967359
16871,0.9991679
16872,0.95252526
16873,0.99958557
16874,0.9926272
16875,0.9999461
16876,0.9999409
16877,0.9898824
16878,0.99140716
16879,0.9998511
16880,0.9971629
16881,0.9982304
16882,0.99895203
16883,0.99986076
16884,0.999858
16885,0.99359083
16886,0.99984777
16887,0.99896204
16888,0.9987563
16889,0.9981805
16890,0.99986184
16891,0.99917114
16892,0.9983706
16893,0.99812835
16894,0.99950624
16895,0.9863557
16896,0.0010021615
16897,0.9861665
16898,0.99749964
16899,0.9997609
16900,0.9996263
16901,0.99918586
16902,0.99376386
16903,0.99802065
16904,0.99896955
16905,0.99482226
16906,0.9992072
16907,0.9968268
16908,0.9997776
16909,0.9986141
16910,0.98259306
16911,0.99809366
16912,0.99961406
16913,0.9996674
16914,0.99893576
16915,0.9951851
16916,0.99740905
16917,0.99813473
16918,0.9981766
16919,0.9969308
16920,0.9991411
16921,0.99837947
16922,0.99781454
16923,0.9998061
16924,0.9998623
16925,0.9986999
16926,0.99919754
16927,0.99854493
16928,0.9989355
16929,0.9997662
16930,0.9980855
16931,0.9987967
16932,0.9999331
16933,0.9881032
16934,0.9989557
16935,0.9996977
16936,0.99942577
16937,0.9995053
16938,0.9967242
16939,0.9946025
16940,0.9985184
16941,0.9951155
16942,0.99674547
16943,0.997575
16944,0.9974727
16945,0.999951
16946,0.99806255
16947,0.9381145
16948,0.9998355
16949,0.9949635
16950,0.97186625
16951,0.76956207
16952,0.9941367
16953,0.9852187
16954,0.999212
16955,0.9997478
16956,0.997543
16957,0.99113876
16958,0.98711526
16959,0.9994611
16960,0.9933623
16961,0.99585575
16962,0.9998919
16963,0.98398215
16964,0.9937402
16965,0.9997725
16966,0.9992243
16967,0.9980203
16968,0.9850686
16969,0.9755442
16970,0.9969278
16971,0.9981127
16972,0.9993844
16973,0.9943288
16974,0.98495525
16975,0.9413553
16976,0.9956981
16977,0.9918433
16978,0.9972658
16979,0.9984169
16980,0.9998388
16981,0.99923193
16982,0.88787806
16983,0.99976856
16984,0.99829847
16985,0.99607605
16986,0.98707515
16987,0.9459503
16988,0.9965487
16989,0.9941425
16990,0.99733293
16991,0.9929589
16992,0.9991763
16993,0.9998572
16994,0.9917209
16995,0.06045359
16996,0.99780923
16997,0.99779785
16998,0.9910953
16999,0.94162524
17000,0.9984433
17001,0.9966723
17002,0.9978734
17003,0.9965519
17004,0.99970055
17005,0.99970335
17006,0.9979668
17007,0.9999131
17008,0.9991886
17009,0.99989724
17010,0.9914404
17011,0.9936454
17012,0.9643119
17013,0.9953275
17014,0.9768447
17015,0.99993634
17016,0.956648
17017,0.99960333
17018,0.9971668
17019,0.9610838
17020,0.9910246
17021,0.99991226
17022,0.99863654
17023,0.99762434
17024,0.9960516
17025,0.99565387
17026,0.9986253
17027,0.998123
17028,0.9998368
17029,0.99753064
17030,0.99989676
17031,0.9913283
17032,0.9963678
17033,0.9351379
17034,0.9986903
17035,0.9997986
17036,0.9993729
17037,0.99756396
17038,0.7968345
17039,0.99129796
17040,0.9995308
17041,0.9673951
17042,0.9996543
17043,0.99080503
17044,0.9932374
17045,0.99964607
17046,0.99979097
17047,0.9940527
17048,0.9997836
17049,0.99989784
17050,0.99936074
17051,0.99823534
17052,0.99617094
17053,0.9998703
17054,0.9992649
17055,0.99995005
17056,0.9991903
17057,0.99985754
17058,0.9980798
17059,0.9961463
17060,0.9998927
17061,0.99977297
17062,0.99569905
17063,0.9338158
17064,0.999816
17065,0.9998161
17066,0.95813996
17067,0.9955941
17068,0.99862194
17069,0.9987865
17070,0.9999342
17071,0.9947482
17072,0.99678
17073,0.9993303
17074,0.98585796
17075,0.9990656
17076,0.99837166
17077,0.9982724
17078,0.99977165
17079,0.9989147
17080,0.9994261
17081,0.99924016
17082,0.99908817
17083,0.9519139
17084,0.9989209
17085,0.99945706
17086,0.9966877
17087,0.99741495
17088,0.06213037
17089,0.99405944
17090,0.9998343
17091,0.0036032316
17092,0.9985973
17093,0.9956938
17094,0.9992254
17095,0.999848
17096,0.9755426
17097,0.99757046
17098,0.99837214
17099,0.9977375
17100,0.9996834
17101,0.99992967
17102,0.99649376
17103,0.9943445
17104,0.9564021
17105,0.9980141
17106,0.9976283
17107,0.9994136
17108,0.9980654
17109,0.99849343
17110,0.9615064
17111,0.05337439
17112,0.9937097
17113,0.9526016
17114,0.99750036
17115,0.9967372
17116,0.99510103
17117,0.9999068
17118,0.998278
17119,0.99856
17120,0.99806935
17121,0.99960226
17122,0.9955655
17123,0.9925924
17124,0.9937976
17125,0.9990728
17126,0.99678254
17127,0.99992764
17128,0.9997422
17129,0.99981624
17130,0.99993896
17131,0.9997451
17132,0.992841
17133,0.9999291
17134,0.9945391
17135,0.99878055
17136,0.995382
17137,0.9999404
17138,0.99599886
17139,0.9941679
17140,0.94025075
17141,0.99654156
17142,0.9981129
17143,0.9987895
17144,0.9949816
17145,0.997419
17146,0.9984915
17147,0.9957585
17148,0.9995092
17149,0.9806855
17150,0.99777067
17151,0.9990095
17152,0.9964813
17153,0.9948683
17154,0.9996296
17155,0.995372
17156,0.05435644
17157,0.9942783
17158,0.9767595
17159,0.2987234
17160,0.9953809
17161,0.96918017
17162,0.98691076
17163,0.99741
17164,0.99664474
17165,0.99788827
17166,0.8323406
17167,0.98470426
17168,0.9998995
17169,0.9595491
17170,0.99405944
17171,0.9993399
17172,0.9997924
17173,0.99365485
17174,0.9985091
17175,0.98912734
17176,0.9881991
17177,0.9883619
17178,0.9972096
17179,0.9954958
17180,0.99700457
17181,0.9998074
17182,0.99742705
17183,0.99994326
17184,0.9992218
17185,0.99374783
17186,0.9999114
17187,0.99639696
17188,0.98922133
17189,0.99725264
17190,0.9914492
17191,0.997863
17192,0.9982546
17193,0.9766917
17194,0.9933502
17195,0.9994423
17196,0.9920536
17197,0.99790335
17198,0.9871395
17199,0.9997447
17200,0.99701834
17201,0.99186593
17202,0.9952429
17203,0.9994531
17204,0.9951702
17205,0.9986119
17206,0.9999089
17207,0.95489943
17208,0.997678
17209,0.999948
17210,0.98868304
17211,0.9979679
17212,0.9999318
17213,0.9996618
17214,0.99989104
17215,0.99770796
17216,0.9213407
17217,0.999762
17218,0.9996476
17219,0.9995826
17220,0.99836904
17221,0.9962638
17222,0.9784645
17223,0.98527664
17224,0.98984116
17225,0.99987054
17226,0.9964669
17227,0.5416386
17228,0.99990153
17229,0.99823916
17230,0.99741983
17231,0.944679
17232,0.98354536
17233,0.9957402
17234,0.99455005
17235,0.99679
17236,0.966442
17237,0.99740124
17238,0.9984674
17239,0.9796586
17240,0.9981741
17241,0.99742055
17242,0.99354035
17243,0.9987779
17244,0.99060786
17245,0.9988061
17246,0.9958646
17247,0.94549644
17248,0.9985915
17249,0.9961922
17250,0.9944695
17251,0.99640393
17252,0.9973501
17253,0.9832298
17254,0.9978981
17255,0.9945094
17256,0.998425
17257,0.98842955
17258,0.9957294
17259,0.99978465
17260,0.99612063
17261,0.9947076
17262,0.97903615
17263,0.9970594
17264,0.99843997
17265,0.9938646
17266,0.962523
17267,0.9918177
17268,0.99757415
17269,0.9989722
17270,0.9996774
17271,0.9972747
17272,0.9987846
17273,0.9790619
17274,0.9997341
17275,0.9998863
17276,0.9976011
17277,0.0034500363
17278,0.9953601
17279,0.99299496
17280,0.97006005
17281,0.9888672
17282,0.98998815
17283,0.99850106
17284,0.99987245
17285,0.9903501
17286,0.9977448
17287,0.99232084
17288,0.9988593
17289,0.9853865
17290,0.9930577
17291,0.9982925
17292,0.99979717
17293,0.9987608
17294,0.9998072
17295,0.99900156
17296,0.9995197
17297,0.81955725
17298,0.99857664
17299,0.99918383
17300,0.995761
17301,0.99985135
17302,0.99288625
17303,0.9994342
17304,0.9996234
17305,0.8914228
17306,0.9991621
17307,0.99718434
17308,0.9995882
17309,0.9879054
17310,0.9542836
17311,0.9934614
17312,0.99931943
17313,0.99718505
17314,0.9999391
17315,0.98760104
17316,0.96764785
17317,0.99921894
17318,0.96953624
17319,0.9894243
17320,0.9964484
17321,0.999856
17322,0.99157387
17323,0.99598616
17324,0.98831254
17325,0.9987112
17326,0.9953402
17327,0.999933
17328,0.99991393
17329,0.99820197
17330,0.999851
17331,0.99957305
17332,0.9990288
17333,0.8863538
17334,0.9977912
17335,0.9941041
17336,0.9950611
17337,0.9998319
17338,0.9606947
17339,0.99978215
17340,0.9916728
17341,0.5610317
17342,0.9945464
17343,0.9985378
17344,0.99909675
17345,0.99875844
17346,0.9992519
17347,0.9996804
17348,0.99359316
17349,0.9948612
17350,0.9952318
17351,0.9999025
17352,0.99475056
17353,0.999931
17354,0.99894506
17355,0.99897027
17356,0.9965752
17357,0.99480283
17358,0.99168384
17359,0.9850637
17360,0.9962243
17361,0.9305784
17362,0.016363729
17363,0.99974364
17364,0.9978448
17365,0.9004341
17366,0.9986513
17367,0.9965519
17368,0.9929645
17369,0.9981957
17370,0.9968219
17371,0.9998735
17372,0.9965754
17373,0.99786854
17374,0.99739313
17375,0.8546456
17376,0.997004
17377,0.9993118
17378,0.99970204
17379,0.99966586
17380,0.99988854
17381,0.9993255
17382,0.9987031
17383,0.99827695
17384,0.9991454
17385,0.9997756
17386,0.999777
17387,0.99991405
17388,0.9985331
17389,0.9970765
17390,0.99783164
17391,0.9988632
17392,0.9996718
17393,0.99580413
17394,0.98869437
17395,0.99922
17396,0.8850764
17397,0.99847645
17398,0.9482052
17399,0.9975732
17400,0.99802494
17401,0.98321486
17402,0.98482186
17403,0.999554
17404,0.99794465
17405,0.99976283
17406,0.999734
17407,0.9999038
17408,0.9875771
17409,0.99786735
17410,0.9943973
17411,0.9997093
17412,0.9998512
17413,0.9947583
17414,0.9996013
17415,0.9952754
17416,0.99972266
17417,0.9998604
17418,0.9772183
17419,0.9987908
17420,0.9991271
17421,0.99977463
17422,0.9902928
17423,0.9998129
17424,0.99995863
17425,0.99852777
17426,0.999534
17427,0.9975847
17428,0.99963367
17429,0.9994978
17430,0.9989531
17431,0.99632746
17432,0.9971259
17433,0.9972696
17434,0.9993799
17435,0.9244247
17436,0.99867576
17437,0.99947923
17438,0.9954426
17439,0.998026
17440,0.99915874
17441,0.9989826
17442,0.999892
17443,0.97838116
17444,0.99642247
17445,0.9996106
17446,0.99763405
17447,0.97999793
17448,0.9513523
17449,0.9976152
17450,0.9123439
17451,0.99725926
17452,0.990926
17453,0.99993443
17454,0.9332839
17455,0.9968772
17456,0.9997317
17457,0.99936146
17458,0.9989843
17459,0.9925087
17460,0.99902785
17461,0.99975103
17462,0.9986285
17463,0.9956643
17464,0.98018736
17465,0.9804176
17466,0.992214
17467,0.9762438
17468,0.99188304
17469,0.9903808
17470,0.9998863
17471,0.99995935
17472,0.9997086
17473,0.9979381
17474,0.9998436
17475,0.99879646
17476,0.98944503
17477,0.9982876
17478,0.99903536
17479,0.9998233
17480,0.99988997
17481,0.9998803
17482,0.9988526
17483,0.99235547
17484,0.99912375
17485,0.9997937
17486,0.9969037
17487,0.9993761
17488,0.9994506
17489,0.99992955
17490,0.9860475
17491,0.9885606
17492,0.79764926
17493,0.99960643
17494,0.99884146
17495,0.9944601
17496,0.99366695
17497,0.9964393
17498,0.9898241
17499,0.99984825
17500,0.9979912
17501,0.99264354
17502,0.9789772
17503,0.89798695
17504,0.9858958
17505,0.9954918
17506,0.9989359
17507,0.99240315
17508,0.97544235
17509,0.99864346
17510,0.9992756
17511,0.99749905
17512,0.9991359
17513,0.999676
17514,0.9999105
17515,0.99174
17516,0.9946792
17517,0.999949
17518,0.99976844
17519,0.99457365
17520,0.9998733
17521,0.99996245
17522,0.99958044
17523,0.99783164
17524,0.9964456
17525,0.99821186
17526,0.9981427
17527,0.99992335
17528,0.99979776
17529,0.99864215
17530,0.99903166
17531,0.99786025
17532,0.9917508
17533,0.014320807
17534,0.998538
17535,0.99978334
17536,0.99887365
17537,0.99938214
17538,0.99751496
17539,0.9938711
17540,0.9983998
17541,0.99987304
17542,0.99987364
17543,0.9998846
17544,0.99547476
17545,0.9984654
17546,0.9909009
17547,0.9978073
17548,0.9959287
17549,0.9994753
17550,0.99725443
17551,0.99988484
17552,0.9999409
17553,0.9939605
17554,0.9998031
17555,0.9988931
17556,0.9971764
17557,0.99640816
17558,0.999257
17559,0.9997565
17560,0.9965779
17561,0.97103417
17562,0.95091695
17563,0.9975662
17564,0.99826425
17565,0.9979278
17566,0.99989235
17567,0.9866064
17568,0.99352807
17569,0.99963534
17570,0.99709713
17571,0.996986
17572,0.98292464
17573,0.9984269
17574,0.9998105
17575,0.99847335
17576,0.9991654
17577,0.9871367
17578,0.99975735
17579,0.9946672
17580,0.944594
17581,0.998223
17582,0.99805033
17583,0.99928063
17584,0.989576
17585,0.98052543
17586,0.01594451
17587,0.9947909
17588,0.9884448
17589,0.99992347
17590,0.9182998
17591,0.9990876
17592,0.9978902
17593,0.99704105
17594,0.9969727
17595,0.99926895
17596,0.9979159
17597,0.9983266
17598,0.9817935
17599,0.9960855
17600,0.99852246
17601,0.9957973
17602,0.89884853
17603,0.9222361
17604,0.9672017
17605,0.9746866
17606,0.99434316
17607,0.9988869
17608,0.996185
17609,0.9926496
17610,0.9996388
17611,0.9999547
17612,0.9999734
17613,0.9539649
17614,0.5373234
17615,0.95050246
17616,0.999716
17617,0.9983234
17618,0.9988667
17619,0.99838555
17620,0.99743587
17621,0.9982089
17622,0.99985063
17623,0.99952126
17624,0.9968919
17625,0.9923343
17626,0.99837494
17627,0.9999554
17628,0.99772185
17629,0.9991603
17630,0.998716
17631,0.9975581
17632,0.99488175
17633,0.98018
17634,0.9968477
17635,0.9998
17636,0.9894867
17637,0.99831295
17638,0.9959176
17639,0.9899469
17640,0.9924953
17641,0.9988111
17642,0.99170166
17643,0.9999409
17644,0.9989416
17645,0.99895513
17646,0.99969935
17647,0.9997758
17648,0.03852366
17649,0.99882776
17650,0.9998373
17651,0.99938166
17652,0.9983909
17653,0.9974807
17654,0.9924388
17655,0.9900594
17656,0.9871501
17657,0.9949202
17658,0.9998728
17659,0.997959
17660,0.99373853
17661,0.99920887
17662,0.999866
17663,0.99811053
17664,0.9990563
17665,0.9963793
17666,0.98643655
17667,0.9997693
17668,0.9940398
17669,0.9998915
17670,0.99385273
17671,0.99704665
17672,0.9970982
17673,0.9949675
17674,0.99408096
17675,0.99678767
17676,0.9792085
17677,0.9967746
17678,0.9999198
17679,0.9979353
17680,0.9975091
17681,0.99516344
17682,0.9982504
17683,0.9951835
17684,0.99993706
17685,0.97607076
17686,0.9845915
17687,0.99898607
17688,0.9763204
17689,0.99634784
17690,0.989351
17691,0.9928905
17692,0.9961105
17693,0.99946076
17694,0.9952035
17695,0.9919521
17696,0.16636294
17697,0.9923105
17698,0.99994874
17699,0.9985708
17700,0.99980885
17701,0.9955338
17702,0.9998957
17703,0.997855
17704,0.99465734
17705,0.9634228
17706,0.99171525
17707,0.9994912
17708,0.99607
17709,0.9980083
17710,0.9943903
17711,0.99872166
17712,0.99648476
17713,0.9966878
17714,0.994101
17715,0.9997693
17716,0.9264618
17717,0.99939156
17718,0.9955141
17719,0.99884653
17720,0.9998154
17721,0.9993492
17722,0.9966808
17723,0.9988907
17724,0.98865277
17725,0.9997949
17726,0.97620595
17727,0.99974006
17728,0.9725619
17729,0.9986333
17730,0.988485
17731,0.9992193
17732,0.99945647
17733,0.9998703
17734,0.9996061
17735,0.9988405
17736,0.9993492
17737,0.99646026
17738,0.996965
17739,0.013154954
17740,0.77268773
17741,0.99780804
17742,0.9998946
17743,0.9985428
17744,0.99768305
17745,0.9999157
17746,0.9924905
17747,0.9985459
17748,0.9999273
17749,0.9980465
17750,0.9998957
17751,0.9998179
17752,0.9987723
17753,0.9962096
17754,0.99959165
17755,0.9990821
17756,0.9968177
17757,0.99844366
17758,0.9976356
17759,0.99737775
17760,0.9806819
17761,0.99964213
17762,0.999446
17763,0.99917185
17764,0.998904
17765,0.99738246
17766,0.9951155
17767,0.9955947
17768,0.9998474
17769,0.9982462
17770,0.9996445
17771,0.99975115
17772,0.9958734
17773,0.9996462
17774,0.99982566
17775,0.9996623
17776,0.99947876
17777,0.99174225
17778,0.9871487
17779,0.9986094
17780,0.9990664
17781,0.9958948
17782,0.99182665
17783,0.96827376
17784,0.9993001
17785,0.9829153
17786,0.99852425
17787,0.9958045
17788,0.9976528
17789,0.99790704
17790,0.9949419
17791,0.97459805
17792,0.999331
17793,0.5471513
17794,0.9967182
17795,0.99685895
17796,0.99980277
17797,0.9937643
17798,0.99757785
17799,0.9989648
17800,0.98032445
17801,0.99896216
17802,0.97859657
17803,0.9978636
17804,0.0046078726
17805,0.9997004
17806,0.9995172
17807,0.9996685
17808,0.994167
17809,0.9960407
17810,0.99899584
17811,0.99332434
17812,0.9997981
17813,0.99720347
17814,0.9999187
17815,0.99881786
17816,0.9955988
17817,0.99977654
17818,0.9996886
17819,0.9993285
17820,0.9956014
17821,0.99776983
17822,0.9985266
17823,0.9998336
17824,0.98676074
17825,0.98929965
17826,0.98741174
17827,0.99991953
17828,0.9967546
17829,0.9989881
17830,0.98311156
17831,0.9966204
17832,0.9998727
17833,0.99873966
17834,0.9988926
17835,0.97114795
17836,0.9991185
17837,0.999542
17838,0.9966916
17839,0.9959188
17840,0.9923821
17841,0.99084705
17842,0.9999702
17843,0.99979764
17844,0.9834541
17845,0.99867517
17846,0.98978513
17847,0.9981096
17848,0.9552501
17849,0.993038
17850,0.9995746
17851,0.9999211
17852,0.9912983
17853,0.99802303
17854,0.99995744
17855,0.9992106
17856,0.9998833
17857,0.9912531
17858,0.999091
17859,0.9994128
17860,0.9976872
17861,0.9999311
17862,0.9937737
17863,0.99979657
17864,0.99902046
17865,0.9979887
17866,0.99925977
17867,0.98768926
17868,0.9994129
17869,0.99347055
17870,0.9998331
17871,0.99980956
17872,0.999175
17873,0.99753714
17874,0.99970716
17875,0.9993063
17876,0.9983724
17877,0.9999548
17878,0.98736316
17879,0.9992592
17880,0.84803903
17881,0.9928109
17882,0.9994618
17883,0.9983925
17884,0.99521375
17885,0.99985564
17886,0.9946537
17887,0.99397075
17888,0.99844354
17889,0.9887919
17890,0.9841166
17891,0.9949633
17892,0.9328993
17893,0.98057383
17894,0.9999217
17895,0.999826
17896,0.9996474
17897,0.99970883
17898,0.99994063
17899,0.99988353
17900,0.09068462
17901,0.98937243
17902,0.999592
17903,0.999869
17904,0.997352
17905,0.99979633
17906,0.9965395
17907,0.9950364
17908,0.98981315
17909,0.99980015
17910,0.99181443
17911,0.9997936
17912,0.8760446
17913,0.9986319
17914,0.9932334
17915,0.9986112
17916,0.997174
17917,0.9997048
17918,0.999608
17919,0.99648917
17920,0.9950629
17921,0.99670035
17922,0.9999299
17923,0.99806625
17924,0.99897873
17925,0.9930555
17926,0.99964964
17927,0.9994098
17928,0.99694747
17929,0.9983317
17930,0.99706167
17931,0.9847878
17932,0.99684024
17933,0.99770266
17934,0.9999087
17935,0.99702954
17936,0.99980897
17937,0.99978477
17938,0.9588879
17939,0.99983525
17940,0.9870156
17941,0.99834394
17942,0.99401444
17943,0.9918852
17944,0.99905735
17945,0.99738437
17946,0.9970258
17947,0.99857736
17948,0.9921854
17949,0.9999002
